channel_id,video_id,comment_id,date,author,comment_text
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgygMxrrMILPkkOpoIB4AaABAg,2022-10-31T22:42:26Z,Tomas Luegger,"SEBASTIAN KURZ HAT SICH ALS JUGENDLICHER AN KINDERN VERGANGEN UND SIE GESCHÄNDET - DAFÜR GIBT'S BEWEISE, DIE IRGENDWO VOR DER ÖFFENTLICHKEIT UNTER VERSCHLUSS LIEGEN"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgyUnYtvo4QDVCHvkQh4AaABAg,2022-10-31T22:41:29Z,Tomas Luegger,KURZ HAT ALS JUGENDLICHER KINDER MISSBRAUCHT - DAFÜR GIBT'S BEWEISE
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugxyzow4MJwM80UPrYV4AaABAg,2022-10-31T22:25:04Z,Astrid Haller,Der schlechteste BK den Ö je hatte!vielleicht kommt er endlich nach Ö und stellt sich seinen Korruptionsvorwürfen
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwQq5u3j0a4AibnD9p4AaABAg,2022-10-17T07:57:08Z,Y Ya,😂😂😂
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgxC3TbS4vxGGlGigut4AaABAg,2022-10-16T05:14:06Z,Hans Feist,"Keine gute Berufsausblfung abgeschlossen, grosse Klappe in Nadelstreifen. Korrupt, wegen Unfähigkeit aus der Politik geregelt."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgxALVDhUM-eRvrY5yF4AaABAg,2022-10-15T14:35:39Z,Zukunft Gestalten,"Als deutscher war es schön nach Österreich zu blicken und Hewrrn Kurz zuzuhören.
Er war der grösste Politiker Europas. Leider wurde er abgesgt weil er sagte was die falschen nicht hören wollten.
Ich wollte beinahe aus dem peinlichen  Deutschland, das den Namen gar nicht mehr verdient hat wegziehen und nach Österreich auswandern.
Schade. Herr Kurz machen sie weiter so sie werden sicher wieder Kanzler werden. Gründen sie einfach Ihre eigene Partei"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgxR-myDGep5nqpBkaJ4AaABAg.9hCBm8Vu4KX9hEJSDempQw,2022-10-16T05:18:32Z,Hans Feist,"Korrupt, unfähig aus der Politik gekegelt. Nicht mal einen gescheiten 
Berufsabschluss. Grosse Klappe in Nadelstreifen."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwHL7oguj5RKmLDgb94AaABAg.9gLmxdJPukZ9hrndNT3i28,2022-10-31T22:40:42Z,Tomas Luegger,"DER KURZ PFEIFT AUF SEINEN CHEF - DER KURZ HAT ES MIT KINDERN GETRIEBEN - DER KURZ WIRD EH WIEDER SAGEN: JAJA, DIE GANZEN VORWÜRFE SIND - KURZ HAT ALS JUGENDLICHER KINDER MISSBRAUCHT - DAFÜR GIBT'S BEWEISE"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgxfRdKfuKdPalZSae94AaABAg,2022-09-19T14:57:59Z,kbst84,"Staats- und Parteichef KURZ
ÖVP"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwdyfdjI00yRlXZW0B4AaABAg,2022-09-17T20:56:49Z,Raccoon774,Zu Reden ohne etwas zu Sagen  ...unglaublich gut. Aber absolut Unfähig um ein Land zu führen! Und bei solchen Politikern kommt jetzt einiges auf uns zu. Dieser homie.... lebt ganz locker in seiner Blase und lacht entspannt in Amerika darüber.  Und kommt mit seinen Korruptionen oben drein ungestraft davon.
