videoId,textOriginal,authorDisplayName,publishedAt,commentId
2FWk4n6hfVU,"Söder sagte: CORONA BLEIBT ABSOLUT TÖDLICH!
Wo sind die vielen hunderttausende Toten??
An den anderen Krankheiten sterben großteils mehr Menschen.",M.,2020-11-01T18:04:40Z,UgyjRVDNg4s1A8RIyOJ4AaABAg
